               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 118,               1.711,              1.1679,              1.4126,             0.84418,             0.90506,             0.89505,             0.64352,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                 119,              1.7707,              1.2094,              1.4305,             0.81218,             0.85769,             0.85867,             0.58147,                   0,                   0,                   0,            0.002212,            0.002212,            0.002212
                 120,              1.6255,              1.1103,              1.4164,             0.84074,             0.90201,             0.88936,             0.63441,                   0,                   0,                   0,            0.002146,            0.002146,            0.002146
                 121,              1.6766,              1.1691,              1.4285,             0.83387,             0.91535,             0.89105,             0.63978,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                 122,              1.7298,              1.1783,              1.4083,             0.83455,             0.90778,             0.88484,             0.63011,                   0,                   0,                   0,            0.002014,            0.002014,            0.002014
                 123,              1.6682,              1.1763,              1.3716,             0.85761,             0.89328,             0.89072,             0.62855,                   0,                   0,                   0,            0.001948,            0.001948,            0.001948
                 124,              1.6828,              1.1944,              1.4402,             0.84571,             0.90959,             0.88989,             0.64296,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                 125,              1.6833,              1.1578,              1.4413,             0.84422,             0.90706,             0.88585,             0.63137,                   0,                   0,                   0,            0.001816,            0.001816,            0.001816
                 126,              1.6347,              1.1477,              1.4092,             0.83427,             0.91464,             0.88455,             0.63373,                   0,                   0,                   0,             0.00175,             0.00175,             0.00175
                 127,              1.6835,              1.1751,              1.4714,             0.84105,             0.91211,             0.88342,             0.63565,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                 128,               1.671,              1.1574,              1.4084,              0.8395,             0.91211,             0.88034,             0.62233,                   0,                   0,                   0,            0.001618,            0.001618,            0.001618
                 129,              1.7052,              1.1736,              1.4354,              0.8317,             0.91008,             0.88105,             0.61686,                   0,                   0,                   0,            0.001552,            0.001552,            0.001552
                 130,               1.705,              1.1831,              1.4276,              0.8435,             0.91252,             0.88803,             0.63965,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                 131,              1.6296,              1.1087,              1.3921,             0.85019,             0.91211,             0.88444,             0.62712,                   0,                   0,                   0,             0.00142,             0.00142,             0.00142
                 132,              1.6805,              1.1717,              1.4192,               0.855,             0.90927,             0.88859,             0.62832,                   0,                   0,                   0,            0.001354,            0.001354,            0.001354
                 133,              1.6722,              1.1502,              1.3928,             0.83464,             0.91225,             0.88477,             0.63611,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                 134,              1.6952,              1.1787,               1.422,              0.8427,             0.91206,             0.88942,             0.64315,                   0,                   0,                   0,            0.001222,            0.001222,            0.001222
                 135,              1.5339,              1.1453,              1.4809,             0.85245,             0.91064,             0.89121,             0.64405,                   0,                   0,                   0,            0.001156,            0.001156,            0.001156
                 136,              1.6348,              1.1878,              1.4606,              0.8532,             0.90878,             0.88728,             0.63637,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                 137,               1.481,              1.0924,              1.4314,             0.84986,             0.89444,             0.88088,              0.6302,                   0,                   0,                   0,            0.001024,            0.001024,            0.001024
                 138,              1.5088,              1.1172,              1.3961,             0.84251,             0.90706,             0.88332,             0.63423,                   0,                   0,                   0,            0.000958,            0.000958,            0.000958
                 139,               1.436,              1.0491,              1.3919,             0.85004,             0.90617,             0.88647,             0.63966,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                 140,               1.451,              1.0724,              1.4195,             0.84323,             0.91347,             0.88729,             0.63753,                   0,                   0,                   0,            0.000826,            0.000826,            0.000826
                 141,              1.4214,              1.0664,               1.435,             0.84764,             0.90201,             0.88576,             0.63768,                   0,                   0,                   0,             0.00076,             0.00076,             0.00076
                 142,              1.3976,              1.0234,              1.3907,             0.84717,             0.90454,             0.88371,              0.6343,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                 143,              1.4582,              1.0472,              1.3918,             0.84502,             0.90062,             0.88209,             0.63595,                   0,                   0,                   0,            0.000628,            0.000628,            0.000628
                 144,              1.4874,              1.1002,              1.3846,             0.84292,             0.90367,             0.87931,             0.62893,                   0,                   0,                   0,            0.000562,            0.000562,            0.000562
                 145,              1.5315,              1.1112,              1.3728,              0.8498,             0.89952,             0.87728,             0.62979,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                 146,              1.4597,              1.0722,              1.3662,             0.83692,             0.90706,             0.88147,             0.62886,                   0,                   0,                   0,             0.00043,             0.00043,             0.00043
                 147,              1.4221,                1.05,              1.4044,             0.84449,             0.90918,             0.88491,             0.62633,                   0,                   0,                   0,            0.000364,            0.000364,            0.000364
                 148,              1.4228,              1.0433,              1.3917,             0.84991,             0.90654,             0.88721,             0.63024,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
                 149,              1.4117,              1.0481,              1.4137,              0.8475,             0.90595,             0.88715,             0.63237,                   0,                   0,                   0,            0.000232,            0.000232,            0.000232
